,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,#026 Raichu,,,,,Lv.74,,,#135 Jolteon,,,,,Lv.74,,,#466 Electivire,,,,,Lv.75,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,ELECTRIC,,,,,,,,ELECTRIC,,,,,,,,ELECTRIC,,,FIGHTING឵ ឵,,,,,,,,,,,,,,,,,,,,,,,,,
,,GYM LEADER VOLKNER [921],HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,,,,,,,,,,,,,,,,,,,,,,,
,,,60,95᠎,55,95᠎,80,110᠎,495᠎,,65,65,60,110,95,130,525,,75,123,67,95,85,95,540,,,,,,,,,,,,,,,,,,,,,,,,
,,You can say no before having this fight to better prepare,,Wide Lens,,,Static,,,,,Wise Glasses,,,Volt Absorb,,,,,Sitrus Berry,,,Motor Drive,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Quirky (Neutral),,,,,,31 IV,,"Mild (+SpA, -Def)",,,,,,31 IV,,"Quiet (+SpA, -Spe)",,,,,,31 IV,,,,,,,,,,,,,,,,,,,,,,,,
,,His team is on the right side of the double battle,Thunder,,,,110᠋,70%,10PP,,Thunderbolt,,,,90᠋,100%,15PP,,Wild Charge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Focus Blast,,,,120,70%,5PP,,Extrasensory,,,,80,100%,20PP᠋,,Ice Punch,,,,75,100%,15PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,Grass Knot,,,,--,100%,20PP,,Grass Knot,,,,--,100%,20PP,,Close Combat,,,,120,100%,5PP,,,,,,,,,,,,,,,,,,,,,,,,
,,Can use : 2 FULL RESTORES,Protect,,,,--,--,10PP,,Protect,,,,--,--,10PP,,Protect,,,,--,--,10PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,#059 Arcanine,,,,,Lv.74,,,#136 Flareon,,,,,Lv.74,,,#467 Magmortar,,,,,Lv.75,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,FIRE,,,,,,,,FIRE,,,,,,,,FIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ELITE FOUR FLINT [922],HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,,,,,,,,,,,,,,,,,,,,,,,
,,,90,110,80,100,80,95,555,,110᠎,130,60,65᠋,65᠋,95᠎,525,,75,95,67,125,95,83,540,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Shell Bell,,,Intimidate,,,,,Muscle Band,,,Flash Fire,,,,,Sitrus Berry,,,Flame Body,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Mild (+SpA, -Def)",,,,,,31 IV,,"Relaxed (+Def, -Spe)",,,,,,31 IV,,"Rash (+SpA, -SpD)",,,,,,31 IV,,,,,,,,,,,,,,,,,,,,,,,,
,,His team is on the left side of the double battle,Flare Blitz,,,,120,100%,15PP,,Flare Blitz,,,,120,100%,15PP,,Fire Blast,,,,110᠋,85%,5PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,Close Combat,,,,120,100%,5PP,,Close Combat,,,,120,100%,5PP,,Thunderbolt,,,,90᠋,100%,15PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,Wild Charge (!),,,,100᠎,100%,15PP,,Play Rough (!),,,,90,90%,10PP,,Aura Sphere,,,,80᠋,--,20PP,,,,,,,,,,,,,,,,,,,,,,,,
,,Can use : 2 FULL RESTORES,Protect,,,,--,--,10PP,,Protect,,,,--,--,10PP,,Protect,,,,--,--,10PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,#398 Staraptor,,,,,Lv.74,,,#214 Heracross,,,,,Lv.74,,,#143 Snorlax,,,,,Lv.74,,,#184 Azumarill,,,,,Lv.74,,,#059 Arcanine,,,,,Lv.74,,,#389 Torterra,,,,,Lv.75
,,,,,NORMAL,,,FLYING,,,,,BUG,,,FIGHTING,,,,,NORMAL,,,,,,,,WATER,,,FAIRY឵ ឵,,,,,FIRE,,,,,,,,GRASS,,,GROUND,
,,RIVAL BARRY [923],HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total
,,(IF YOU CHOSE PIPLUP),85,120,70,50,60᠎,100,485᠎,,80,125,75,40,95,85,500,,160,110,65,65,110,30,540,,110᠎,50,80,80᠎,80,50,450᠎,,90,110,80,100,80,95,555,,95,114᠎,110᠎,75,85,56,535᠎
,,,,No Item,,,Reckless (!),,,,,No Item,,,Guts ឵,,,,,No Item,,,Thick Fat឵ ឵,,,,,No Item,,,Huge Power឵ ឵,,,,,No Item,,,Intimidate,,,,,No Item,,,Overgrow,,
,,Your partner in the double battle,"Lax (+Def, -SpD)",,,,,,31 IV,,"Brave (+Atk, -Spe)",,,,,,31 IV,,"Gentle (+SpD, -Def)",,,,,,31 IV,,"Rash (+SpA, -SpD)",,,,,,31 IV,,Quirky (Neutral),,,,,,31 IV,,"Relaxed (+Def, -Spe)",,,,,,31 IV
,,,Double-Edge,,,,120,100%,15PP,,Megahorn,,,,120,85%,10PP,,Body Slam,,,,85,100%,15PP,,Aqua Tail,,,,90,90%,10PP,,Flare Blitz,,,,120,100%,15PP,,Wood Hammer,,,,120,100%,15PP
,,,Brave Bird,,,,120,100%,15PP,,Close Combat,,,,120,100%,5PP,,Earthquake,,,,100,100%,10PP,,Play Rough (!),,,,90,90%,10PP,,Close Combat,,,,120,100%,5PP,,Earthquake,,,,100,100%,10PP
,,,Close Combat,,,,120,100%,5PP,,Stone Edge,,,,100,80%,5PP,,Curse,,,,--,--,10PP,,Ice Punch,,,,75,100%,15PP,,Wild Charge (!),,,,100᠎,100%,15PP,,Stone Edge,,,,100,80%,5PP
,,,U-turn,,,,70,100%,20PP,,Protect,,,,--,--,10PP,,Slack Off,,,,--,--,10PP,,Aqua Jet,,,,40,100%,20PP,,Crunch,,,,80,100%,15PP,,Crunch,,,,80,100%,15PP
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,#398 Staraptor,,,,,Lv.74,,,#214 Heracross,,,,,Lv.74,,,#143 Snorlax,,,,,Lv.74,,,#184 Azumarill,,,,,Lv.74,,,#286 Breloom,,,,,Lv.74,,,#392 Infernape,,,,,Lv.75
,,,,,NORMAL,,,FLYING,,,,,BUG,,,FIGHTING,,,,,NORMAL,,,,,,,,WATER,,,FAIRY឵ ឵,,,,,GRASS,,,FIGHTING,,,,,FIRE,,,FIGHTING,
,,RIVAL BARRY [924],HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total
,,(IF YOU CHOSE TURTWIG),85,120,70,50,60᠎,100,485᠎,,80,125,75,40,95,85,500,,160,110,65,65,110,30,540,,110᠎,50,80,80᠎,80,50,450᠎,,60,130,80,60,60,70,460,,76,104,71,104,71,109᠎,535᠎
,,,,No Item,,,Reckless (!),,,,,No Item,,,Guts ឵,,,,,No Item,,,Thick Fat឵ ឵,,,,,No Item,,,Huge Power឵ ឵,,,,,No Item,,,Technician (!),,,,,No Item,,,Iron Fist (!),,
,,Your partner in the double battle,"Rash (+SpA, -SpD)",,,,,,31 IV,,"Gentle (+SpD, -Def)",,,,,,31 IV,,"Modest (+SpA, -Atk)",,,,,,31 IV,,"Naughty (+Atk, -SpD)",,,,,,31 IV,,Bashful (Neutral),,,,,,31 IV,,"Bold (+Def, -Atk)",,,,,,31 IV
,,,Double-Edge,,,,120,100%,15PP,,Megahorn,,,,120,85%,10PP,,Body Slam,,,,85,100%,15PP,,Aqua Tail,,,,90,90%,10PP,,Bullet Seed,,,,25᠎,100%,30PP,,Flare Blitz,,,,120,100%,15PP
,,,Brave Bird,,,,120,100%,15PP,,Close Combat,,,,120,100%,5PP,,Earthquake,,,,100,100%,10PP,,Play Rough (!),,,,90,90%,10PP,,Force Palm,,,,60,100%,10PP,,Close Combat,,,,120,100%,5PP
,,,Close Combat,,,,120,100%,5PP,,Stone Edge,,,,100,80%,5PP,,Curse,,,,--,--,10PP,,Ice Punch,,,,75,100%,15PP,,Stone Edge,,,,100,80%,5PP,,Stone Edge,,,,100,80%,5PP
,,,U-turn,,,,70,100%,20PP,,Protect,,,,--,--,10PP,,Slack Off,,,,--,--,10PP,,Aqua Jet,,,,40,100%,20PP,,Spore,,,,--,100%,15PP,,Grass Knot,,,,--,100%,20PP
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,#398 Staraptor,,,,,Lv.74,,,#214 Heracross,,,,,Lv.74,,,#143 Snorlax,,,,,Lv.74,,,#059 Arcanine,,,,,Lv.74,,,#286 Breloom,,,,,Lv.74,,,#395 Empoleon,,,,,Lv.75
,,,,,NORMAL,,,FLYING,,,,,BUG,,,FIGHTING,,,,,NORMAL,,,,,,,,FIRE,,,,,,,,GRASS,,,FIGHTING,,,,,WATER,,,STEEL,
,,RIVAL BARRY [925],HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total
,,(IF YOU CHOSE CHIMCHAR),85,120,70,50,60᠎,100,485᠎,,80,125,75,40,95,85,500,,160,110,65,65,110,30,540,,90,110,80,100,80,95,555,,60,130,80,60,60,70,460,,84,86,88,116᠎,101,60,535᠎
,,,,No Item,,,Reckless (!),,,,,No Item,,,Guts ឵,,,,,No Item,,,Thick Fat឵ ឵,,,,,No Item,,,Intimidate,,,,,No Item,,,Technician (!),,,,,No Item,,,Torrent,,
,,Your partner in the double battle,"Jolly (+Spe, -SpA)",,,,,,31 IV,,Serious (Neutral),,,,,,31 IV,,"Lax (+Def, -SpD)",,,,,,31 IV,,"Adamant (+Atk, -SpA)",,,,,,31 IV,,Bashful (Neutral),,,,,,31 IV,,"Lax (+Def, -SpD)",,,,,,31 IV
,,,Double-Edge,,,,120,100%,15PP,,Megahorn,,,,120,85%,10PP,,Body Slam,,,,85,100%,15PP,,Flare Blitz,,,,120,100%,15PP,,Bullet Seed,,,,25᠎,100%,30PP,,Hydro Pump,,,,110᠋,80%,5PP
,,,Brave Bird,,,,120,100%,15PP,,Close Combat,,,,120,100%,5PP,,Earthquake,,,,100,100%,10PP,,Wild Charge (!),,,,100᠎,100%,15PP,,Force Palm,,,,60,100%,10PP,,Flash Cannon,,,,80,100%,10PP
,,,Close Combat,,,,120,100%,5PP,,Stone Edge,,,,100,80%,5PP,,Curse,,,,--,--,10PP,,Close Combat,,,,120,100%,5PP,,Stone Edge,,,,100,80%,5PP,,Grass Knot,,,,--,100%,20PP
,,,U-turn,,,,70,100%,20PP,,Protect,,,,--,--,10PP,,Slack Off,,,,--,--,10PP,,Crunch,,,,80,100%,15PP,,Spore,,,,--,100%,15PP,,Blizzard,,,,110᠋,70%,5PP
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,after winning this fight Buck will talk to you about the Island's unofficial Gym challenge. there are six routes on the island and one gym trainer on each route. they will be signaled with the blue color of the official gym leaders in this documentation. fight them all to battle Buck at Stark Mountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,from there you can explore the routes of the island in any order you want,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,this documentation will go through all the routes in numerical order. the order of the trainers will follow the path one would take if going through the routes in the mentionned numerical order. refer to the trainer's position and orientation to be sure of which you're about to fight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ROUTE 225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,#083 Farfetch'd,,,,,Lv.73,,,#277 Swellow,,,,,Lv.73,,,#018 Pidgeot,,,,,Lv.73,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,FIGHTING ឵,,,FLYING,,,,,NORMAL,,,FLYING,,,,,NORMAL,,,FLYING,,,,,,,,,,,,,,,,,,,,,,,,,
,,BIRD KEEPER AUDREY [554],HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,,,,,,,,,,,,,,,,,,,,,,,
,,,55᠎,110᠎,60᠎,55᠋,60᠋,110᠎,450᠎,,60,90᠎,60,80᠎,50,125,465᠎,,83,60᠋,70᠋,115᠎,70,101᠎,499᠎,,,,,,,,,,,,,,,,,,,,,,,,
,,Can be fought alone or in a double battle with PKMN Ranger Ashlee,,No Item,,,Super Luck (!),,,,,No Item,,,Guts,,,,,No Item,,,No Guard (!),,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Gentle (+SpD, -Def)",,,,,,30 IV,,"Adamant (+Atk, -SpA)",,,,,,30 IV,,"Lonely (+Atk, -Def)",,,,,,30 IV,,,,,,,,,,,,,,,,,,,,,,,,
,,If fought in a double battle her team will be on the left,Feint,,,,30᠋,100%,10PP,,Air Slash,,,,75,95%,15PP᠋,,Tailwind,,,,--,--,15PP᠋,,,,,,,,,,,,,,,,,,,,,,,,
,,,Brave Bird,,,,120,100%,15PP,,Endeavor,,,,--,100%,5PP,,Mirror Move,,,,--,--,20PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,Double-Edge,,,,120,100%,15PP,,Brave Bird,,,,120,100%,15PP,,Hurricane (!),,,,110,70%,10PP,,,,,,,,,,,,,,,,,,,,,,,,
,,(LOOKS UP),Close Combat,,,,120,100%,5PP,,Hurricane (!),,,,110,70%,10PP,,Brave Bird,,,,120,100%,15PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,#264 Linoone,,,,,Lv.73,,,#024 Arbok,,,,,Lv.73,,,#012 Butterfree,,,,,Lv.73,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,NORMAL,,,,,,,,POISON,,,,,,,,BUG,,,FLYING,,,,,,,,,,,,,,,,,,,,,,,,,
,,PKMN RANGER ASHLEE [594],HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,,,,,,,,,,,,,,,,,,,,,,,
,,,85᠎,85᠎,60᠋,50,60᠋,110᠎,450᠎,,60,110᠎,70᠎,55᠋,80᠎,80,455᠎,,60,45,45᠋,110᠎,100᠎,90᠎,450᠎,,,,,,,,,,,,,,,,,,,,,,,,
,,Can be fought alone or in a double battle with PKMN Ranger Ashlee [554] or in a double battle with Psychic Daisy [585],,No Item,,,Pickup,,,,,No Item,,,Intimidate,,,,,No Item,,,Tinted Lens (!),,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Lonely (+Atk, -Def)",,,,,,30 IV,,"Timid (+Spe, -Atk)",,,,,,30 IV,,"Mild (+SpA, -Def)",,,,,,30 IV,,,,,,,,,,,,,,,,,,,,,,,,
,,,Belly Drum,,,,--,--,10PP,,Gastro Acid,,,,--,100%,10PP,,Whirlwind,,,,--,100%,20PP,,,,,,,,,,,,,,,,,,,,,,,,
,,If fought in a double battle her team will be on the right,Fling,,,,--,100%,10PP,,Haze,,,,--,--,30PP,,Tailwind,,,,--,--,15PP᠋,,,,,,,,,,,,,,,,,,,,,,,,
,,,Super Fang,,,,--,90%,10PP,,Sucker Punch,,,,70᠋,100%,5PP,,Teleport,,,,--,--,20PP,,,,,,,,,,,,,,,,,,,,,,,,
,,(LOOKS DOWN AND RIGHT),Extreme Speed,,,,80,100%,5PP,,Gunk Shot,,,,120,80%᠎,5PP,,Hurricane (!),,,,110,70%,10PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,#080 Slowbro,,,,,Lv.74,,,#199 Slowking,,,,,Lv.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,WATER,,,PSYCHIC,,,,,WATER,,,PSYCHIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PSYCHIC DAISY [585],HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,95,75,110,100,80,30,490,,95,75,80,100,110,30,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Can be fought alone or in a double battle with PKMN Ranger Ashlee [554],,No Item,,,Oblivious,,,,,No Item,,,Oblivious,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Sassy (+SpD, -Spe)",,,,,,30 IV,,"Sassy (+SpD, -Spe)",,,,,,30 IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,If fought in a double battle her team will be on the left,Rain Dance,,,,--,--,5PP,,Psych Up,,,,--,--,10PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Psych Up,,,,--,--,10PP,,Future Sight,,,,120᠎,100%᠎,10PP᠋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Future Sight,,,,120᠎,100%᠎,10PP᠋,,Trick Room,,,,--,--,5PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(LOOKS LEFT),Trick Room,,,,--,--,5PP,,Aura Sphere,,,,80᠋,--,20PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,you'll have to fight either Bird Keeper Audrey [554] or Psychic Daisy [585] to continue. either one gives you access to the rest of the route,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,#279 Pelipper,,,,,Lv.76,,,#468 Togekiss,,,,,Lv.76,,,#142 Aerodactyl,,,,,Lv.76,,,#018 Pidgeot,,,,,Lv.76,,,#357 Tropius,,,,,Lv.76,,,#149 Dragonite,,,,,Lv.77
,,,,,WATER,,,FLYING,,,,,FAIRY឵ ឵,,,FLYING,,,,,ROCK,,,FLYING,,,,,NORMAL,,,FLYING,,,,,GRASS,,,FLYING,,,,,DRAGON,,,FLYING,
,,ACE TRAINER HEATHER [938],HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total
,,,60,50,110᠎,95᠎,80᠎,65,460᠎,,85,50,95,120,115,80,545,,80,105,65,60,75,130,515,,83,60᠋,70᠋,115᠎,70,101᠎,499᠎,,110᠎,95᠎,95᠎,95᠎,95᠎,45᠋,535᠎,,91,134,95,100,100,80,600
,,Fights you when talked to,,Focus Sash,,,Drizzle (!),,,,,Expert Belt,,,Serene Grace឵ ឵,,,,,Life Orb,,,Rock Head,,,,,Wise Glasses,,,No Guard (!),,,,,Leftovers,,,Chlorophyll,,,,,White Herb,,,Marvel Scale (!),,
,,Once beaten she gives you the Wind Badge,Bashful (Neutral),,,,,,31 IV,,Hardy (Neutral),,,,,,31 IV,,Bashful (Neutral),,,,,,31 IV,,"Timid (+Spe, -Atk)",,,,,,31 IV,,Hardy (Neutral),,,,,,31 IV,,"Gentle (+SpD, -Def)",,,,,,31 IV
,,,Hydro Pump,,,,110᠋,80%,5PP,,Hurricane (!),,,,110,70%,10PP,,Brave Bird,,,,120,100%,15PP,,Hurricane (!),,,,110,70%,10PP,,Hurricane (!),,,,110,70%,10PP,,Hurricane (!),,,,110,70%,10PP
,,,Hurricane (!),,,,110,70%,10PP,,Moonblast (!),,,,95,100%,15PP,,Stone Edge,,,,100,80%,5PP,,Hyper Beam,,,,150,90%,5PP,,Energy Ball,,,,90᠎,100%,10PP,,Draco Meteor,,,,130᠋,90%,5PP
,,Can use : 2 FULL RESTORES,Ice Beam,,,,90᠋,100%,10PP,,Shadow Ball,,,,80,100%,15PP,,Crunch,,,,80,100%,15PP,,Heat Wave,,,,95᠋,90%,10PP,,Dragon Pulse,,,,85᠋,100%,10PP,,Thunder,,,,110᠋,70%,10PP
